NTEM7_Zone_ID,NTEM7_Zone_Code,NTMv2R_Zone_Number
7521,W02000242,17
7522,W02000243,16
7523,W02000244,10
7524,W02000245,16
7525,W02000246,16
7526,W02000247,17
7527,W02000248,16
7528,W02000249,16
7529,W02000250,17
7530,W02000251,16
7531,W02000252,17
7532,W02000253,16
7533,W02000254,17
7534,W02000255,16
7535,W02000256,17
7536,W02000257,17
7537,W02000258,17
7538,W02000259,17
7539,W02000260,17
7540,W02000261,16
7541,W02000262,16
7542,W02000263,17
7543,W02000264,17
7544,W02000265,16
7545,W02000266,17
7546,W02000267,16
7547,W02000268,16
7548,W02000269,16
7549,W02000270,16
7550,W02000271,16
7551,W02000272,16
7552,W02000273,16
7553,W02000274,17
7554,W02000275,17
7555,W02000276,16
7556,W02000277,16
7557,W02000278,16
7558,W02000279,17
7559,W02000280,17
7560,W02000281,17
7561,W02000282,17
7562,W02000284,16
7563,W02000285,16
7564,W02000286,16
7565,W02000287,16
7566,W02000288,17
7567,W02000289,17
7568,W02000290,17
7569,W02000291,17
7570,W02000292,16
7571,W02000293,16
7572,W02000294,17
7573,W02000295,16
7574,W02000296,16
7575,W02000297,16
7576,W02000298,16
7577,W02000299,16
7578,W02000300,16
7579,W02000301,16
7580,W02000302,17
7581,W02000303,17
7582,W02000304,17
7583,W02000305,14
7584,W02000306,14
7585,W02000307,17
7586,W02000308,16
7587,W02000309,16
7588,W02000310,17
7589,W02000311,16
7590,W02000312,16
7591,W02000313,16
7592,W02000314,16
7593,W02000315,16
7594,W02000316,17
7595,W02000317,16
7596,W02000318,16
7597,W02000319,17
7598,W02000320,17
7599,W02000321,17
7600,W02000322,17
7601,W02000323,17
7602,W02000324,17
7603,W02000325,16
7604,W02000326,16
7605,W02000327,16
7606,W02000328,16
7607,W02000329,16
7608,W02000330,16
7609,W02000331,16
7610,W02000332,16
7611,W02000333,16
7612,W02000334,16
7613,W02000335,16
7614,W02000336,17
7615,W02000337,17
7616,W02000338,17
7617,W02000339,17
7618,W02000340,17
7619,W02000341,17
7620,W02000342,17
7621,W02000343,17
7622,W02000344,17
7623,W02000345,17
7624,W02000346,17
7625,W02000347,17
7626,W02000348,14
7627,W02000349,14
7628,W02000350,17
7629,W02000351,14
7630,W02000352,14
7631,W02000353,14
7632,W02000354,14
7633,W02000355,14
7634,W02000356,14
7635,W02000357,14
7636,W02000358,14
7637,W02000359,14
7638,W02000360,14
7639,W02000361,14
7640,W02000362,14
7641,W02000363,14
7642,W02000364,14
7643,W02000365,14
7644,W02000366,17
7645,W02000367,10
7646,W02000368,10
7647,W02000369,10
7648,W02000370,10
7649,W02000371,10
7650,W02000372,10
7651,W02000373,10
7652,W02000374,10
7653,W02000375,10
7654,W02000376,10
7655,W02000377,10
7656,W02000378,10
7657,W02000379,10
7658,W02000380,17
7659,W02000381,10
7660,W02000382,10
7661,W02000383,10
7662,W02000384,10
7663,W02000385,10
7664,W02000386,10
7665,W02000387,10
7666,W02000388,10
7667,W02000389,10
7668,W02000390,10
7669,W02000391,10
7670,W02000392,10
7671,W02000393,10
7672,W02000394,10
7673,W02000395,10
7674,W02000396,10
7675,W02000397,10
7676,W02000398,10
7677,W02000399,10
7678,W02000400,10
7679,W02000401,10
7680,W02000402,10
7681,W02000403,10
7682,W02000404,10
7683,W02000405,10
7684,W02000406,10
7685,W02000407,10
7686,W02000408,10
7687,W02000409,10
7688,W02000410,10
7689,W02000411,10
7690,W02000412,10
7691,W02000414,17
7692,W02000415,17
7693,W02000416,17
7694,W02000417,17
7695,W02000418,17
7696,W02000419,16
7697,W02000420,17
7698,W02000421,17
7699,W02000422,10
7700,W02000423,10
1,S99900001,17
2,S99900002,12
3,S99900003,12
4,S99900004,17
5,S99900005,17
6,S99900006,17
7,S99900007,17
8,S99900008,17
9,S99900009,17
10,S99900010,17
11,S99900011,17
12,S99900012,17
13,S99900013,17
14,S99900014,17
15,S99900015,17
16,S99900016,17
17,S99900017,17
18,S99900018,17
19,S99900019,17
20,S99900020,17
21,S99900021,17
22,S99900022,17
23,S99900023,12
24,S99900024,17
25,S99900025,17
26,S99900026,17
27,S99900027,17
28,S99900028,17
29,S99900029,17
30,S99900030,17
31,S99900031,17
32,S99900032,17
33,S99900033,17
34,S99900034,17
35,S99900035,17
36,S99900036,17
37,S99900037,17
38,S99900038,17
39,S99900039,16
40,S99900040,17
41,S99900041,17
42,S99900042,17
43,S99900043,16
44,S99900044,17
45,S99900045,16
46,S99900046,16
47,S99900047,16
48,S99900048,6
49,S99900049,6
50,S99900050,6
51,S99900051,17
52,S99900052,17
53,S99900053,17
54,S99900054,17
55,S99900055,17
56,S99900056,17
57,S99900057,17
58,S99900058,17
59,S99900059,17
60,S99900060,17
61,S99900061,17
62,S99900062,17
63,S99900063,17
64,S99900064,17
65,S99900065,17
66,S99900066,17
67,S99900067,17
68,S99900068,17
69,S99900069,17
70,S99900070,16
71,S99900071,17
72,S99900072,16
73,S99900073,6
74,S99900074,17
75,S99900075,17
76,S99900076,17
77,S99900077,17
78,S99900078,17
79,S99900079,17
80,S99900080,17
81,S99900081,17
82,S99900082,6
83,S99900083,17
84,S99900084,6
85,S99900085,17
86,S99900086,17
87,S99900087,17
88,S99900088,17
89,S99900089,8
90,S99900090,16
91,S99900091,17
92,S99900092,16
93,S99900093,17
94,S99900094,17
95,S99900095,16
96,S99900096,17
97,S99900097,17
98,S99900098,17
99,S99900099,17
100,S99900100,16
101,S99900101,17
102,S99900102,16
103,S99900103,17
104,S99900104,17
105,S99900105,17
106,S99900106,17
107,S99900107,16
108,S99900108,17
109,S99900109,17
110,S99900110,17
111,S99900111,16
112,S99900112,17
113,S99900113,17
114,S99900114,16
115,S99900115,17
116,S99900116,17
117,S99900117,17
118,S99900118,17
119,S99900119,17
120,S99900120,17
121,S99900121,17
122,S99900122,17
123,S99900123,17
124,S99900124,16
125,S99900125,17
126,S99900126,17
127,S99900127,16
128,S99900128,17
129,S99900129,16
130,S99900130,16
131,S99900131,16
132,S99900132,17
133,S99900133,17
134,S99900134,16
135,S99900135,17
136,S99900136,17
137,S99900137,17
138,S99900138,17
139,S99900139,17
140,S99900140,17
141,S99900141,17
142,S99900142,16
143,S99900143,17
144,S99900144,17
145,S99900145,16
146,S99900146,16
147,S99900147,17
148,S99900148,17
149,S99900149,17
150,S99900150,16
151,S99900151,17
152,S99900152,17
153,S99900153,6
154,S99900154,6
155,S99900155,17
156,S99900156,17
157,S99900157,6
158,S99900158,6
159,S99900159,6
160,S99900160,17
161,S99900161,6
162,S99900162,6
163,S99900163,17
164,S99900164,17
165,S99900165,17
166,S99900166,17
167,S99900167,17
168,S99900168,17
169,S99900169,17
170,S99900170,17
171,S99900171,17
172,S99900172,6
173,S99900173,6
174,S99900174,17
175,S99900175,6
176,S99900176,17
177,S99900177,17
178,S99900178,6
179,S99900179,17
180,S99900180,17
181,S99900181,16
182,S99900182,17
183,S99900183,17
184,S99900184,17
185,S99900185,17
186,S99900186,17
187,S99900187,17
188,S99900188,17
189,S99900189,17
190,S99900190,17
191,S99900191,17
192,S99900192,6
193,S99900193,16
194,S99900194,6
195,S99900195,17
196,S99900196,17
197,S99900197,16
198,S99900198,16
199,S99900199,17
200,S99900200,17
201,S99900201,17
202,S99900202,17
203,S99900203,17
204,S99900204,17
205,S99900205,17
206,S99900206,16
207,S99900207,17
208,S99900208,4
209,S99900209,4
210,S99900210,4
211,S99900211,4
212,S99900212,4
213,S99900213,4
214,S99900214,4
215,S99900215,4
216,S99900216,4
217,S99900217,4
218,S99900218,4
219,S99900219,4
220,S99900220,4
221,S99900221,4
222,S99900222,4
223,S99900223,4
224,S99900224,4
225,S99900225,4
226,S99900226,4
227,S99900227,4
228,S99900228,4
229,S99900229,4
230,S99900230,4
231,S99900231,4
232,S99900232,4
233,S99900233,4
234,S99900234,4
235,S99900235,4
236,S99900236,4
237,S99900237,4
238,S99900238,4
239,S99900239,4
240,S99900240,4
241,S99900241,4
242,S99900242,4
243,S99900243,4
244,S99900244,4
245,S99900245,4
246,S99900246,4
247,S99900247,4
248,S99900248,4
249,S99900249,4
250,S99900250,4
251,S99900251,4
252,S99900252,8
253,S99900253,8
254,S99900254,8
255,S99900255,8
256,S99900256,8
257,S99900257,8
258,S99900258,8
259,S99900259,8
260,S99900260,8
261,S99900261,8
262,S99900262,8
263,S99900263,8
264,S99900264,8
265,S99900265,8
266,S99900266,8
267,S99900267,8
268,S99900268,8
269,S99900269,8
270,S99900270,8
271,S99900271,8
272,S99900272,8
273,S99900273,8
274,S99900274,8
275,S99900275,8
276,S99900276,8
277,S99900277,8
278,S99900278,8
279,S99900279,8
280,S99900280,8
281,S99900281,8
282,S99900282,8
283,S99900283,8
284,S99900284,8
285,S99900285,12
286,S99900286,12
287,S99900287,12
288,S99900288,12
289,S99900289,12
290,S99900290,12
291,S99900291,12
292,S99900292,12
293,S99900293,12
294,S99900294,12
295,S99900295,12
296,S99900296,12
297,S99900297,12
298,S99900298,17
299,S99900299,17
300,S99900300,17
301,S99900301,17
302,S99900302,17
303,S99900303,17
304,S99900304,17
305,S99900305,17
306,S99900306,17
307,S99900307,12
308,S99900308,12
309,S99900309,12
310,S99900310,12
311,S99900311,12
312,S99900312,12
313,S99900313,12
314,S99900314,12
315,S99900315,12
316,S99900316,12
317,S99900317,12
318,S99900318,12
319,S99900319,12
320,S99900320,17
321,S99900321,17
322,S99900322,17
323,S99900323,17
324,S99900324,17
325,S99900325,17
326,S99900326,17
327,S99900327,17
328,S99900328,17
329,S99900329,17
330,S99900330,17
331,S99900331,17
332,S99900332,17
333,S99900333,17
334,S99900334,17
335,S99900335,17
336,S99900336,17
337,S99900337,17
338,S99900338,17
339,S99900339,17
340,S99900340,17
341,S99900341,17
342,S99900342,17
343,S99900343,17
344,S99900344,17
345,S99900345,17
346,S99900346,6
347,S99900347,6
348,S99900348,6
349,S99900349,6
350,S99900350,6
351,S99900351,17
352,S99900352,17
353,S99900353,17
354,S99900354,17
355,S99900355,17
356,S99900356,16
357,S99900357,16
358,S99900358,16
359,S99900359,16
360,S99900360,17
361,S99900361,17
362,S99900362,17
363,S99900363,4
364,S99900364,4
365,S99900365,4
366,S99900366,4
367,S99900367,17
368,S99900368,17
369,S99900369,17
370,S99900370,17
371,S99900371,16
372,S99900372,16
373,S99900373,16
374,S99900374,16
375,S99900375,16
376,S99900376,16
377,S99900377,16
378,S99900378,16
379,S99900379,17
380,S99900380,17
381,S99900381,17
382,S99900382,17
383,S99900383,6
384,S99900384,6
385,S99900385,6
386,S99900386,16
387,S99900387,16
388,S99900388,16
389,S99900389,16
390,S99900390,16
391,S99900391,16
392,S99900392,17
393,S99900393,17
394,S99900394,17
395,S99900395,16
396,S99900396,16
397,S99900397,16
398,S99900398,16
399,S99900399,17
400,S99900400,17
401,S99900401,17
402,S99900402,17
403,S99900403,17
404,S99900404,17
405,S99900405,16
406,S99900406,16
407,S99900407,16
408,S99900408,17
409,S99900409,17
410,S99900410,17
411,S99900411,17
412,S99900412,16
413,S99900413,16
414,S99900414,16
415,S99900415,17
416,S99900416,17
417,S99900417,6
418,S99900418,17
419,S99900419,17
420,S99900420,16
421,S99900421,16
422,S99900422,16
423,S99900423,6
424,S99900424,6
425,S99900425,17
426,S99900426,17
427,S99900427,16
428,S99900428,16
429,S99900429,17
430,S99900430,17
431,S99900431,6
432,S99900432,6
433,S99900433,16
434,S99900434,16
435,S99900435,6
436,S99900436,6
437,S99900437,6
438,S99900438,6
439,S99900439,16
440,S99900440,16
441,S99900441,16
442,S99900442,16
443,S99900443,16
444,S99900444,16
445,S99900445,16
446,S99900446,16
447,S99900447,16
448,S99900448,16
449,S99900449,16
450,S99900450,4
451,S99900451,4
452,S99900452,17
453,S99900453,17
454,S99900454,17
455,S99900455,17
456,S99900456,6
457,S99900457,6
458,S99900458,6
459,S99900459,6
460,S99900460,6
461,S99900461,6
462,S99900462,17
463,S99900463,17
464,S99900464,8
465,S99900465,8
466,S99900466,17
467,S99900467,17
468,S99900468,12
469,S99900469,12
470,S99900470,8
471,S99900471,8
472,S99900472,16
473,S99900473,16
474,S99900474,6
475,S99900475,6
476,S99900476,16
477,S99900477,16
478,S99900478,17
479,S99900479,17
480,S99900480,6
481,S99900481,6
482,S99900482,16
483,S99900483,16
484,S99900484,6
485,S99900485,6
486,S99900486,17
487,S99900487,17
488,S99900488,17
489,S99900489,17
490,S99900490,16
491,S99900491,16
492,S99900492,17
493,S99900493,17
494,S99900494,16
495,S99900495,16
496,S99900496,8
497,S99900497,8
498,S99900498,17
499,S99900499,17
